date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:59	3746/3746	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:11%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/deluxe/txt_joycon2.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/deluxe/txt_joycon2.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:53:59	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:53:59%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/deluxe/txt_joycon3.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/deluxe/txt_joycon3.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:00	3101/3101	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:11%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/deluxe/txt_joycon3.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/deluxe/txt_joycon3.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:00	59/59	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:00%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/libs/lib.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/libs/lib.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:01	59/59	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:01%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/function.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/function.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:01	127806/127806	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2009:52:19%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/libs/lib.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/libs/lib.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:01	5826/5826	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2009:52:19%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/function.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/function.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:02	55/55	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:02%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/init.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/init.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:02	1204/1204	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2009:52:19%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/init.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/init.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:02	54/54	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:02%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/top.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/top.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:03	3922/3922	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2009:52:19%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/top.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/top.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/index.html)
13:54:03	69/69	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:03%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/common/gnav_line.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/common/gnav_line.png	(from https://switch-cn.gtgres.com/switch/aabpa/assets/css/menu.css)
13:54:03	4002/4002	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:50:54%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/images/common/gnav_line.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/common/gnav_line.png	(from https://switch-cn.gtgres.com/switch/aabpa/assets/css/menu.css)
13:54:03	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:03%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/common/bnr_n_labo_ov.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/common/bnr_n_labo_ov.png	(from https://switch-cn.gtgres.com/switch/aabpa/assets/css/style.css)
13:54:04	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:04%20GMT	http://switch-cn.gtgres.com/global-images/a2a1f820-a65b-11ea-bb28-bd0c6dbc6ff0.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/a2a1f820-a65b-11ea-bb28-bd0c6dbc6ff0.png	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:04	45172/45172	---M--	200	added ('OK')	image/png	etag:4440df8cbaff3af89458efb3dc1bd9c1	https://switch-cn.gtgres.com/switch/aabpa/assets/images/common/bnr_n_labo_ov.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/common/bnr_n_labo_ov.png	(from https://switch-cn.gtgres.com/switch/aabpa/assets/css/style.css)
13:54:06	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:05%20GMT	http://switch-cn.gtgres.com/global-images/000c9100-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/000c9100-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:07	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:06%20GMT	http://switch-cn.gtgres.com/global-images/02bc95d0-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/02bc95d0-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:11	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:08%20GMT	http://switch-cn.gtgres.com/global-images/06384f10-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/06384f10-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:11	505317/505317	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202019%2013:57:48%20GMT	https://switch-cn.gtgres.com/global-images/000c9100-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/000c9100-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:11	843104/843104	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:05:08%20GMT	https://switch-cn.gtgres.com/global-images/a2a1f820-a65b-11ea-bb28-bd0c6dbc6ff0.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/a2a1f820-a65b-11ea-bb28-bd0c6dbc6ff0.png	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:14	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:12%20GMT	http://switch-cn.gtgres.com/global-images/09a2ca40-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/09a2ca40-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:14	501650/501650	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202019%2013:57:53%20GMT	https://switch-cn.gtgres.com/global-images/02bc95d0-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/02bc95d0-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:15	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:15%20GMT	http://switch-cn.gtgres.com/global-images/0bd53aa0-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/0bd53aa0-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:18	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:15%20GMT	http://switch-cn.gtgres.com/global-images/0e891000-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/0e891000-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:18	496103/496103	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202019%2013:57:59%20GMT	https://switch-cn.gtgres.com/global-images/06384f10-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/06384f10-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:18	455851/455851	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202019%2013:58:04%20GMT	https://switch-cn.gtgres.com/global-images/09a2ca40-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/09a2ca40-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:20	56/56	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:19%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/css/common.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/css/common.css	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:20	454290/454290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202019%2013:58:08%20GMT	https://switch-cn.gtgres.com/global-images/0bd53aa0-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/0bd53aa0-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:20	17010/17010	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Oct%202020%2019:54:19%20GMT	https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/about/index.html	C:/Users/Galindo/Documents/Archive/test/testiiii/www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/about/index.html	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:20	507838/507838	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202019%2013:58:13%20GMT	https://switch-cn.gtgres.com/global-images/0e891000-165b-11ea-9b40-236e671bca9e.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/global-images/0e891000-165b-11ea-9b40-236e671bca9e.jpg	(from https://www.nintendoswitch.com.cn/software/70010000027090)
13:54:21	13715/13715	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Aug%202020%2009:50:25%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/css/common.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/css/common.css	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:22	57/57	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:21%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/css/overlay.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/css/overlay.css	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:22	19627/19627	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Aug%202020%2009:50:26%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/css/overlay.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/css/overlay.css	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:22	55/55	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:22%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/css/about.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/css/about.css	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:23	11746/11746	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Aug%202020%2009:50:25%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/css/about.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/css/about.css	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:23	53/53	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:23%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/js/media.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/js/media.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:24	7293/7293	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2009:51:22%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/js/media.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/js/media.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:24	53/53	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:24%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/js/about.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/js/about.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:24	2182/2182	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2009:51:21%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/js/about.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/js/about.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:24	67/67	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:24%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_img.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_img.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:25	69/69	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:25%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/about/main_title.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/main_title.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:27	69/69	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:25%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_title.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_title.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:27	184820/184820	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:50:27%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/images/about/main_title.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/main_title.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:29	68/68	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:28%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_text.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_text.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:29	448825/448825	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:50:27%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_img.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_img.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:29	59007/59007	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:50:27%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_title.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_title.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:31	66/66	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:30%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_01.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_01.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:31	72835/72835	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:50:27%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_text.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/hero_text.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:33	66/66	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:31%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:33	220243/220243	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:50:27%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_01.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_01.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:35	70/70	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:33%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02_btn.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02_btn.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:35	8025/8025	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:50:27%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02_btn.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02_btn.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:37	238803/238803	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:50:27%20GMT	https://switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
13:54:37	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:54:35%20GMT	http://switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02_btn_ov.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/assets/images/about/sec1_02_btn_ov.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/about/index.html)
